SCORE,MAGNITUDE
0.10000000149011612,0.10000000149011612
0.5,0.5
0.10000000149011612,0.4000000059604645
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.0
-0.30000001192092896,0.699999988079071
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.10000000149011612,0.10000000149011612
-0.10000000149011612,0.10000000149011612
0.4000000059604645,0.4000000059604645
-0.20000000298023224,0.699999988079071
0.0,0.0
-0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4000000059604645,0.4000000059604645
0.30000001192092896,1.7999999523162842
-0.10000000149011612,0.6000000238418579
0.30000001192092896,0.699999988079071
0.0,0.0
-0.20000000298023224,0.20000000298023224
-0.699999988079071,0.699999988079071
-0.5,0.5
0.10000000149011612,1.100000023841858
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.20000000298023224,1.100000023841858
-0.20000000298023224,0.20000000298023224
0.4000000059604645,0.4000000059604645
-0.20000000298023224,0.20000000298023224
-0.5,0.5
0.0,0.10000000149011612
0.0,0.0
-0.5,0.5
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.699999988079071
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.6000000238418579,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.0,0.0
0.30000001192092896,0.6000000238418579
-0.5,0.5
0.0,0.0
0.0,1.2999999523162842
-0.800000011920929,0.800000011920929
0.0,0.0
-0.699999988079071,0.699999988079071
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.10000000149011612,0.20000000298023224
0.0,0.0
0.10000000149011612,0.4000000059604645
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.699999988079071,0.699999988079071
0.4000000059604645,0.4000000059604645
0.10000000149011612,0.10000000149011612
0.699999988079071,0.699999988079071
-0.8999999761581421,0.8999999761581421
-0.10000000149011612,0.10000000149011612
-0.20000000298023224,0.20000000298023224
0.800000011920929,0.800000011920929
0.0,0.0
0.4000000059604645,0.4000000059604645
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.800000011920929
0.4000000059604645,0.4000000059604645
0.20000000298023224,0.20000000298023224
0.30000001192092896,0.30000001192092896
-0.30000001192092896,1.7000000476837158
0.0,0.699999988079071
0.10000000149011612,0.30000001192092896
0.0,0.0
0.10000000149011612,0.30000001192092896
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.4000000059604645,0.4000000059604645
0.20000000298023224,1.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.5
0.30000001192092896,0.6000000238418579
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.20000000298023224
0.20000000298023224,0.4000000059604645
0.30000001192092896,0.8999999761581421
0.10000000149011612,0.10000000149011612
-0.10000000149011612,0.10000000149011612
0.10000000149011612,0.30000001192092896
0.30000001192092896,0.8999999761581421
0.30000001192092896,0.6000000238418579
0.4000000059604645,0.4000000059604645
-0.20000000298023224,0.5
0.5,0.5
-0.30000001192092896,0.30000001192092896
-0.10000000149011612,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.0,0.0
0.4000000059604645,0.4000000059604645
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
-0.20000000298023224,0.4000000059604645
0.0,0.0
0.5,0.5
0.0,0.10000000149011612
0.0,0.0
-0.699999988079071,0.699999988079071
0.0,0.0
-0.30000001192092896,0.30000001192092896
-0.4000000059604645,0.4000000059604645
0.20000000298023224,0.699999988079071
0.0,0.0
0.0,0.10000000149011612
-0.5,0.5
-0.30000001192092896,0.30000001192092896
0.20000000298023224,0.20000000298023224
0.10000000149011612,0.10000000149011612
-0.20000000298023224,0.4000000059604645
0.0,0.0
0.0,0.0
-0.20000000298023224,0.20000000298023224
0.20000000298023224,1.0
0.0,0.0
0.20000000298023224,0.20000000298023224
-0.30000001192092896,0.30000001192092896
0.5,0.5
0.0,0.0
0.4000000059604645,0.8999999761581421
-0.699999988079071,0.699999988079071
0.0,0.0
-0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.0,0.8999999761581421
0.10000000149011612,0.30000001192092896
0.10000000149011612,0.10000000149011612
0.4000000059604645,0.4000000059604645
-0.5,0.5
0.0,0.699999988079071
0.5,0.5
0.20000000298023224,0.4000000059604645
-0.4000000059604645,0.4000000059604645
0.0,0.0
0.10000000149011612,1.899999976158142
-0.30000001192092896,0.30000001192092896
0.6000000238418579,0.6000000238418579
0.30000001192092896,0.30000001192092896
0.4000000059604645,0.4000000059604645
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.20000000298023224,0.8999999761581421
0.699999988079071,0.699999988079071
0.5,0.5
0.4000000059604645,0.4000000059604645
0.800000011920929,0.800000011920929
-0.20000000298023224,0.20000000298023224
0.10000000149011612,1.399999976158142
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
-0.699999988079071,0.699999988079071
0.0,0.0
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.5,0.5
0.20000000298023224,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.800000011920929
0.30000001192092896,0.30000001192092896
0.30000001192092896,0.30000001192092896
0.0,0.5
0.5,1.5
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.20000000298023224
-0.20000000298023224,0.20000000298023224
0.0,0.0
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.0,0.0
0.4000000059604645,0.4000000059604645
-0.10000000149011612,0.10000000149011612
0.0,0.4000000059604645
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.0
0.8999999761581421,0.8999999761581421
-0.699999988079071,0.699999988079071
-0.20000000298023224,0.20000000298023224
0.10000000149011612,1.399999976158142
-0.20000000298023224,0.4000000059604645
0.10000000149011612,0.30000001192092896
0.20000000298023224,0.5
0.4000000059604645,1.2000000476837158
0.10000000149011612,0.10000000149011612
0.10000000149011612,1.2999999523162842
-0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
-0.20000000298023224,0.20000000298023224
0.10000000149011612,0.10000000149011612
0.0,0.5
0.0,0.0
0.10000000149011612,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.4000000059604645,0.4000000059604645
-0.6000000238418579,0.6000000238418579
-0.20000000298023224,0.20000000298023224
0.10000000149011612,1.100000023841858
0.10000000149011612,0.30000001192092896
0.0,0.0
0.0,0.699999988079071
0.0,0.0
0.20000000298023224,0.20000000298023224
-0.10000000149011612,0.10000000149011612
-0.10000000149011612,0.10000000149011612
0.4000000059604645,0.4000000059604645
-0.6000000238418579,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.30000001192092896,0.6000000238418579
0.10000000149011612,0.8999999761581421
0.4000000059604645,2.700000047683716
0.4000000059604645,0.8999999761581421
-0.10000000149011612,0.30000001192092896
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.20000000298023224
0.800000011920929,0.800000011920929
-0.20000000298023224,0.5
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.20000000298023224
-0.4000000059604645,0.8999999761581421
0.0,0.6000000238418579
0.20000000298023224,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.30000001192092896,1.2000000476837158
0.10000000149011612,0.10000000149011612
0.4000000059604645,0.800000011920929
0.0,0.0
0.0,0.0
-0.4000000059604645,0.4000000059604645
0.0,0.0
0.30000001192092896,1.5
0.10000000149011612,0.10000000149011612
-0.6000000238418579,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.10000000149011612,0.10000000149011612
0.0,0.0
0.10000000149011612,0.10000000149011612
0.30000001192092896,1.2999999523162842
0.0,0.0
0.0,1.0
-0.10000000149011612,0.30000001192092896
0.0,0.0
0.699999988079071,0.699999988079071
0.20000000298023224,0.20000000298023224
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.6000000238418579,0.6000000238418579
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.699999988079071
0.0,0.0
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.0,0.20000000298023224
0.0,0.0
0.0,0.0
0.0,0.0
-0.6000000238418579,0.6000000238418579
0.0,0.0
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.0
-0.6000000238418579,0.6000000238418579
0.20000000298023224,0.4000000059604645
0.0,0.0
0.0,0.0
-0.5,0.5
-0.6000000238418579,0.6000000238418579
0.30000001192092896,1.600000023841858
0.0,1.0
0.30000001192092896,0.6000000238418579
0.0,0.0
0.0,0.0
0.20000000298023224,0.6000000238418579
0.0,1.2000000476837158
0.10000000149011612,1.0
-0.5,1.100000023841858
0.0,0.0
-0.10000000149011612,0.699999988079071
0.0,0.0
-0.30000001192092896,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.4000000059604645,0.8999999761581421
0.0,0.10000000149011612
-0.5,0.5
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.10000000149011612,0.10000000149011612
0.699999988079071,1.5
0.0,0.0
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.30000001192092896,0.699999988079071
-0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.8999999761581421
0.4000000059604645,0.800000011920929
0.0,0.0
0.0,0.0
0.20000000298023224,0.20000000298023224
-0.30000001192092896,0.699999988079071
0.4000000059604645,0.4000000059604645
0.0,0.0
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.30000001192092896
0.20000000298023224,0.20000000298023224
0.30000001192092896,0.699999988079071
0.0,0.0
-0.20000000298023224,0.699999988079071
-0.20000000298023224,0.20000000298023224
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.4000000059604645,2.200000047683716
0.0,0.0
0.0,0.0
0.6000000238418579,1.2000000476837158
-0.20000000298023224,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.4000000059604645
0.0,0.0
-0.20000000298023224,0.4000000059604645
0.0,0.0
0.10000000149011612,1.2000000476837158
-0.5,0.5
0.5,0.5
-0.10000000149011612,0.10000000149011612
0.0,0.0
0.30000001192092896,1.100000023841858
0.0,0.0
-0.30000001192092896,0.30000001192092896
-0.10000000149011612,0.4000000059604645
-0.4000000059604645,0.4000000059604645
-0.20000000298023224,1.0
0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.0
0.30000001192092896,0.30000001192092896
0.0,0.0
0.0,0.0
0.20000000298023224,0.4000000059604645
0.0,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.20000000298023224,0.20000000298023224
0.10000000149011612,0.5
0.0,0.0
0.0,0.0
0.0,0.800000011920929
0.0,0.0
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.5,0.5
0.0,0.0
-0.6000000238418579,0.6000000238418579
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.20000000298023224,0.20000000298023224
-0.10000000149011612,0.10000000149011612
0.0,0.5
0.20000000298023224,0.20000000298023224
0.0,0.0
0.30000001192092896,1.100000023841858
0.20000000298023224,0.4000000059604645
0.0,0.699999988079071
0.20000000298023224,0.4000000059604645
0.10000000149011612,0.10000000149011612
0.0,0.6000000238418579
0.0,0.0
0.30000001192092896,0.30000001192092896
0.800000011920929,0.800000011920929
0.0,0.4000000059604645
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.699999988079071
-0.699999988079071,0.699999988079071
0.10000000149011612,0.10000000149011612
-0.30000001192092896,0.30000001192092896
0.30000001192092896,0.699999988079071
0.5,0.5
0.0,0.0
-0.10000000149011612,1.0
0.0,0.0
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.30000001192092896,0.30000001192092896
0.0,0.800000011920929
-0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.30000001192092896
0.0,0.0
0.0,0.0
-0.5,0.5
0.0,0.0
0.10000000149011612,0.10000000149011612
0.20000000298023224,0.4000000059604645
0.0,0.30000001192092896
0.20000000298023224,0.699999988079071
-0.30000001192092896,0.30000001192092896
0.0,0.0
0.0,1.0
-0.20000000298023224,1.2999999523162842
0.5,0.5
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
-0.4000000059604645,0.4000000059604645
0.30000001192092896,0.30000001192092896
0.0,0.0
0.10000000149011612,0.30000001192092896
0.10000000149011612,0.10000000149011612
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.10000000149011612
0.10000000149011612,1.2000000476837158
0.10000000149011612,0.5
-0.20000000298023224,0.8999999761581421
0.0,0.30000001192092896
0.0,0.0
0.0,0.0
0.0,0.0
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.30000001192092896,0.30000001192092896
0.10000000149011612,0.4000000059604645
0.0,0.0
0.0,0.0
0.0,0.0
-0.30000001192092896,0.6000000238418579
0.20000000298023224,0.20000000298023224
0.20000000298023224,0.20000000298023224
0.5,1.100000023841858
-0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.4000000059604645
0.0,0.0
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.699999988079071,0.699999988079071
0.0,0.0
0.10000000149011612,1.399999976158142
0.10000000149011612,0.10000000149011612
0.0,0.0
0.20000000298023224,0.20000000298023224
0.5,1.5
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.699999988079071,1.399999976158142
0.20000000298023224,0.20000000298023224
0.30000001192092896,0.30000001192092896
0.0,0.0
0.0,0.0
0.0,0.0
-0.6000000238418579,0.6000000238418579
0.4000000059604645,0.4000000059604645
-0.10000000149011612,0.10000000149011612
0.0,0.4000000059604645
0.6000000238418579,0.6000000238418579
0.10000000149011612,0.10000000149011612
0.20000000298023224,1.2999999523162842
0.0,0.0
0.4000000059604645,0.8999999761581421
0.0,0.0
0.10000000149011612,0.30000001192092896
0.4000000059604645,0.4000000059604645
0.0,0.30000001192092896
0.30000001192092896,0.8999999761581421
0.30000001192092896,0.6000000238418579
0.4000000059604645,0.4000000059604645
-0.5,0.5
0.10000000149011612,0.5
0.30000001192092896,0.30000001192092896
0.800000011920929,1.7000000476837158
0.10000000149011612,0.10000000149011612
0.0,0.0
-0.699999988079071,0.699999988079071
0.20000000298023224,0.20000000298023224
0.10000000149011612,0.10000000149011612
0.0,0.0
0.10000000149011612,0.10000000149011612
-0.20000000298023224,0.5
0.20000000298023224,0.800000011920929
0.0,0.0
0.4000000059604645,0.800000011920929
0.0,0.0
0.0,0.699999988079071
0.4000000059604645,0.4000000059604645
0.20000000298023224,0.20000000298023224
0.20000000298023224,0.20000000298023224
0.0,0.0
0.0,0.0
0.0,0.0
-0.20000000298023224,0.4000000059604645
0.0,0.0
0.0,0.0
0.0,0.30000001192092896
0.0,0.0
0.0,0.0
0.0,0.0
-0.10000000149011612,0.10000000149011612
0.20000000298023224,0.20000000298023224
0.5,1.0
0.30000001192092896,0.6000000238418579
0.0,0.0
0.0,0.0
0.4000000059604645,0.4000000059604645
0.0,0.0
-0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.30000001192092896,0.30000001192092896
0.0,0.0
0.0,0.20000000298023224
0.0,0.0
0.20000000298023224,0.20000000298023224
0.0,0.0
0.800000011920929,1.7000000476837158
0.0,0.0
-0.6000000238418579,1.2999999523162842
0.699999988079071,0.699999988079071
0.10000000149011612,0.699999988079071
0.5,0.5
0.0,0.0
0.0,0.0
0.10000000149011612,0.5
0.0,0.0
0.10000000149011612,0.10000000149011612
0.10000000149011612,0.10000000149011612
0.5,0.5
0.0,0.0
0.4000000059604645,0.4000000059604645
-0.30000001192092896,0.8999999761581421
0.30000001192092896,1.2000000476837158
-0.4000000059604645,0.4000000059604645
0.5,0.5
0.0,0.20000000298023224
0.30000001192092896,0.30000001192092896
-0.4000000059604645,0.4000000059604645
0.0,0.0
0.0,1.100000023841858
0.0,0.0
-0.30000001192092896,0.800000011920929
-0.4000000059604645,0.4000000059604645
0.10000000149011612,0.10000000149011612
-0.20000000298023224,0.5
0.0,0.0
-0.699999988079071,0.699999988079071
-0.6000000238418579,0.6000000238418579
0.5,0.5
0.0,0.0
0.800000011920929,0.800000011920929
0.20000000298023224,0.800000011920929
0.0,0.0
0.0,0.0
0.20000000298023224,0.20000000298023224
0.8999999761581421,0.8999999761581421
